,online,reservations,rating,votes,location,rest_type,cost_for_two,type
396,Yes,No,3.9,221,Jayanagar,Casual Dining,700.0,Delivery
397,Yes,Yes,4.1,1063,Jayanagar,"Casual Dining, Bar",1200.0,Delivery
398,Yes,No,3.7,93,Basavanagudi,Quick Bites,200.0,Delivery
399,Yes,No,3.9,233,Jayanagar,Casual Dining,800.0,Delivery
400,Yes,No,3.9,211,Jayanagar,Casual Dining,500.0,Delivery
401,Yes,No,4.0,1778,Jayanagar,Quick Bites,200.0,Delivery
402,Yes,No,3.6,218,Vijay Nagar,Casual Dining,800.0,Delivery
403,Yes,No,3.7,514,Basavanagudi,Cafe,600.0,Delivery
404,Yes,Yes,4.0,866,Jayanagar,Casual Dining,900.0,Delivery
405,Yes,No,3.2,96,Kumaraswamy Layout,Quick Bites,400.0,Delivery
406,Yes,No,3.5,80,Banashankari,Quick Bites,250.0,Delivery
407,Yes,No,4.0,73,Basavanagudi,Bakery,300.0,Delivery
408,Yes,No,3.9,84,Jayanagar,Other,400.0,Delivery
409,Yes,No,3.5,88,Banashankari,Quick Bites,350.0,Delivery
410,Yes,No,3.5,179,Banashankari,Casual Dining,600.0,Delivery
411,Yes,No,3.8,61,Basavanagudi,Quick Bites,100.0,Delivery
412,Yes,No,3.7,128,Uttarahalli,Casual Dining,450.0,Delivery
413,Yes,No,3.8,339,Jayanagar,Quick Bites,400.0,Delivery
414,Yes,No,4.1,449,Basavanagudi,Quick Bites,100.0,Delivery
415,Yes,No,4.1,210,Jayanagar,Other,150.0,Delivery
416,Yes,No,3.7,57,Basavanagudi,Quick Bites,200.0,Delivery
417,Yes,No,3.0,213,Banashankari,Quick Bites,400.0,Delivery
418,Yes,No,3.2,208,Jayanagar,Other,250.0,Delivery
419,Yes,No,3.8,70,Banashankari,Quick Bites,100.0,Delivery
420,Yes,No,4.0,219,Basavanagudi,Cafe,600.0,Delivery
421,Yes,No,3.7,59,Banashankari,Quick Bites,200.0,Delivery
422,Yes,No,3.1,10,Banashankari,Quick Bites,500.0,Delivery
423,Yes,No,3.0,9,Kumaraswamy Layout,Quick Bites,400.0,Delivery
424,Yes,No,3.7,124,Kumaraswamy Layout,Casual Dining,750.0,Delivery
425,Yes,No,3.7,19,Kumaraswamy Layout,Quick Bites,100.0,Delivery
426,Yes,No,3.7317847177866676,0,Jayanagar,"Takeaway, Delivery",300.0,Delivery
427,Yes,No,3.3,4,Basavanagudi,Quick Bites,150.0,Delivery
428,Yes,No,3.3,4,Kumaraswamy Layout,Dessert Parlor,150.0,Delivery
429,Yes,No,3.8,21,Basavanagudi,Dessert Parlor,200.0,Delivery
430,Yes,No,3.4,8,Banashankari,Other,250.0,Delivery
431,Yes,No,3.5,10,Kumaraswamy Layout,Quick Bites,400.0,Delivery
432,Yes,No,3.7317847177866676,0,Banashankari,Quick Bites,400.0,Delivery
434,Yes,No,3.2,4,Kumaraswamy Layout,Quick Bites,200.0,Delivery
435,Yes,No,3.1,4,Banashankari,Delivery,350.0,Delivery
436,Yes,No,3.7317847177866676,0,Uttarahalli,Quick Bites,300.0,Delivery
437,Yes,No,3.6,16,JP Nagar,"Takeaway, Delivery",500.0,Delivery
438,Yes,No,3.7317847177866676,0,Banashankari,Quick Bites,150.0,Delivery
439,Yes,No,3.7317847177866676,0,Kumaraswamy Layout,"Takeaway, Delivery",300.0,Delivery
440,Yes,No,3.3,4,Kumaraswamy Layout,Other,100.0,Delivery
441,Yes,No,3.4,12,Jayanagar,Quick Bites,300.0,Delivery
442,Yes,No,3.7317847177866676,0,Jayanagar,Bakery,150.0,Delivery
443,Yes,No,3.9,14,Jayanagar,Casual Dining,600.0,Delivery
444,Yes,No,3.7,0,Jayanagar,Quick Bites,300.0,Delivery
445,Yes,No,2.8,5,City Market,"Takeaway, Delivery",199.0,Delivery
446,Yes,No,3.3,5,Basavanagudi,"Casual Dining, Bar",800.0,Delivery
447,Yes,No,3.5,15,Banashankari,Quick Bites,250.0,Delivery
448,Yes,No,3.4,4,Basavanagudi,Casual Dining,500.0,Delivery
449,Yes,No,3.7317847177866676,0,Mysore Road,Other,250.0,Delivery
450,Yes,No,3.6,17,Basavanagudi,Quick Bites,300.0,Delivery
453,Yes,No,3.3,6,Banashankari,Quick Bites,500.0,Delivery
454,Yes,No,3.4,10,Banashankari,Quick Bites,100.0,Delivery
456,Yes,Yes,4.1,775,Banashankari,Casual Dining,800.0,Delivery
457,Yes,Yes,4.2,2022,Jayanagar,Casual Dining,1000.0,Delivery
458,Yes,No,3.7317847177866676,0,Basavanagudi,Quick Bites,100.0,Delivery
460,Yes,Yes,4.2,150,Banashankari,Cafe,600.0,Delivery
461,Yes,No,4.0,232,Basavanagudi,Casual Dining,750.0,Delivery
462,Yes,No,3.9,38,Basavanagudi,Quick Bites,200.0,Delivery
464,Yes,Yes,3.5,431,Jayanagar,Casual Dining,800.0,Delivery
465,Yes,Yes,4.2,2115,Banashankari,Casual Dining,800.0,Delivery
466,Yes,No,3.4,30,Uttarahalli,Quick Bites,200.0,Delivery
467,Yes,No,4.2,150,Jayanagar,Casual Dining,800.0,Delivery
468,Yes,No,3.3,12,Kumaraswamy Layout,Quick Bites,200.0,Delivery
469,Yes,No,3.8,155,Jayanagar,Casual Dining,450.0,Delivery
470,Yes,No,3.7,33,Basavanagudi,Quick Bites,200.0,Delivery
471,Yes,Yes,4.1,666,Jayanagar,"Casual Dining, Bar",1000.0,Delivery
472,Yes,No,3.7317847177866676,0,Jayanagar,Quick Bites,200.0,Delivery
473,Yes,No,3.9,240,Basavanagudi,Cafe,700.0,Delivery
474,Yes,No,3.8,918,Banashankari,Other,800.0,Delivery
475,Yes,No,4.0,465,Jayanagar,Casual Dining,600.0,Delivery
476,Yes,Yes,4.1,970,Jayanagar,Other,1500.0,Delivery
477,Yes,No,3.3,128,Banashankari,Quick Bites,300.0,Delivery
478,Yes,No,3.6,241,Kumaraswamy Layout,Quick Bites,300.0,Delivery
479,Yes,No,3.4,22,Banashankari,Quick Bites,200.0,Delivery
480,Yes,No,4.3,734,Banashankari,Quick Bites,200.0,Delivery
481,Yes,No,3.8,130,Jayanagar,Quick Bites,400.0,Delivery
482,Yes,No,4.2,261,Jayanagar,Cafe,700.0,Delivery
483,Yes,No,4.0,191,Kumaraswamy Layout,Quick Bites,300.0,Delivery
484,Yes,No,4.1,364,Basavanagudi,Casual Dining,550.0,Delivery
486,Yes,No,3.8,133,Banashankari,Quick Bites,300.0,Delivery
487,Yes,No,3.9,888,Banashankari,Casual Dining,750.0,Delivery
488,Yes,No,3.1,13,Banashankari,Cafe,400.0,Delivery
489,Yes,No,3.9,750,Basavanagudi,Casual Dining,500.0,Delivery
490,Yes,Yes,4.2,164,Banashankari,Cafe,500.0,Delivery
492,Yes,No,3.2,6,Banashankari,Delivery,200.0,Delivery
493,Yes,No,3.8,527,Basavanagudi,Casual Dining,500.0,Delivery
494,No,No,4.3,345,Banashankari,Dessert Parlor,400.0,Desserts
495,No,No,4.4,356,Banashankari,Other,150.0,Desserts
496,Yes,No,3.7,17,Banashankari,Dessert Parlor,400.0,Desserts
497,Yes,No,3.9,38,Banashankari,Dessert Parlor,150.0,Desserts
498,No,No,3.7,78,Banashankari,Other,150.0,Desserts
499,No,No,3.8,60,Banashankari,Dessert Parlor,400.0,Desserts
500,Yes,No,4.0,115,Banashankari,Other,400.0,Desserts
501,No,No,3.8,39,Banashankari,Bakery,300.0,Desserts
502,Yes,No,3.9,116,Banashankari,Dessert Parlor,400.0,Desserts
503,Yes,No,3.8,918,Banashankari,Other,800.0,Desserts
504,No,No,3.7,46,Banashankari,Other,400.0,Desserts
505,Yes,No,3.9,41,Banashankari,Dessert Parlor,300.0,Desserts
506,Yes,No,3.8,144,Banashankari,Cafe,700.0,Desserts
507,No,No,3.8,28,Banashankari,Other,150.0,Desserts
508,Yes,No,4.3,860,Banashankari,Dessert Parlor,500.0,Desserts
509,No,No,3.5,14,Banashankari,Other,200.0,Desserts
510,No,No,4.0,66,Banashankari,Bakery,300.0,Desserts
511,Yes,No,3.2,8,Banashankari,Other,100.0,Desserts
512,Yes,No,3.7,54,Banashankari,Other,400.0,Desserts
513,No,No,3.5,7,Banashankari,Dessert Parlor,500.0,Desserts
514,No,No,3.2,9,Banashankari,Dessert Parlor,300.0,Desserts
515,No,No,3.6,42,Banashankari,Other,300.0,Desserts
516,No,No,3.8,64,Banashankari,Quick Bites,250.0,Desserts
517,Yes,No,3.6,14,Banashankari,Bakery,350.0,Desserts
518,No,No,3.8,45,Banashankari,"Takeaway, Delivery",400.0,Desserts
519,No,No,3.2,11,Banashankari,Cafe,600.0,Desserts
520,No,No,3.5,13,Banashankari,Bakery,300.0,Desserts
521,No,No,3.4,7,Banashankari,Dessert Parlor,150.0,Desserts
522,No,No,3.4,8,Banashankari,Bakery,400.0,Desserts
523,No,No,3.7317847177866676,0,Banashankari,Dessert Parlor,150.0,Desserts
524,No,No,3.7317847177866676,0,Banashankari,Bakery,300.0,Desserts
525,No,No,2.9,25,Banashankari,Dessert Parlor,200.0,Desserts
527,No,No,3.2,17,Banashankari,Dessert Parlor,150.0,Desserts
528,No,No,3.7317847177866676,0,Banashankari,Delivery,500.0,Desserts
529,No,No,3.7317847177866676,0,Banashankari,Other,300.0,Desserts
530,No,No,3.7317847177866676,0,Banashankari,Other,200.0,Desserts
532,Yes,No,3.9,35,Banashankari,Delivery,500.0,Desserts
533,Yes,No,3.9,70,Banashankari,Dessert Parlor,400.0,Desserts
535,No,No,4.0,98,Basavanagudi,Other,400.0,Desserts
536,No,No,3.7,25,Basavanagudi,Dessert Parlor,250.0,Desserts
537,Yes,No,4.0,219,Basavanagudi,Cafe,600.0,Desserts
538,Yes,No,4.0,73,Basavanagudi,Bakery,300.0,Desserts
539,No,No,3.6,16,Basavanagudi,Other,150.0,Desserts
540,No,No,3.6,8,Basavanagudi,Bakery,250.0,Desserts
541,Yes,No,3.8,15,Basavanagudi,Bakery,400.0,Desserts
542,No,No,3.6,46,Basavanagudi,Other,200.0,Desserts
543,No,No,3.7317847177866676,0,Basavanagudi,Bakery,300.0,Desserts
544,Yes,No,3.3,13,Basavanagudi,Other,300.0,Desserts
545,Yes,No,3.3,9,Basavanagudi,Dessert Parlor,250.0,Desserts
546,Yes,No,4.0,43,Basavanagudi,Dessert Parlor,250.0,Desserts
547,Yes,No,2.7,97,Basavanagudi,Casual Dining,400.0,Desserts
548,No,No,3.7317847177866676,0,JP Nagar,Dessert Parlor,200.0,Desserts
549,Yes,No,3.7,22,Basavanagudi,Other,250.0,Desserts
550,No,No,3.5,15,Basavanagudi,Other,400.0,Desserts
551,No,No,3.7317847177866676,0,Jayanagar,Other,350.0,Desserts
552,Yes,No,3.6,27,Basavanagudi,Dessert Parlor,250.0,Desserts
554,Yes,No,3.9,888,Banashankari,Casual Dining,750.0,Dine-out
555,Yes,Yes,4.0,349,Banashankari,Casual Dining,1200.0,Dine-out
556,Yes,No,4.2,287,Banashankari,Quick Bites,350.0,Dine-out
557,Yes,Yes,4.6,2556,Banashankari,Other,600.0,Dine-out
558,Yes,Yes,4.2,354,Banashankari,Casual Dining,800.0,Dine-out
559,Yes,Yes,4.1,775,Banashankari,Casual Dining,800.0,Dine-out
560,Yes,Yes,4.2,2115,Banashankari,Casual Dining,800.0,Dine-out
561,No,Yes,3.8,977,Banashankari,Other,1300.0,Dine-out
562,No,No,4.1,868,Banashankari,Other,1200.0,Dine-out
563,Yes,No,4.0,324,Banashankari,Cafe,700.0,Dine-out
564,Yes,No,4.1,787,Banashankari,Casual Dining,800.0,Dine-out
565,Yes,No,4.2,504,Banashankari,Cafe,550.0,Dine-out
566,Yes,No,4.1,402,Banashankari,Cafe,500.0,Dine-out
567,Yes,Yes,4.2,150,Banashankari,Cafe,600.0,Dine-out
568,Yes,Yes,4.2,164,Banashankari,Cafe,500.0,Dine-out
569,No,No,4.2,244,Banashankari,Casual Dining,800.0,Dine-out
570,Yes,No,4.0,771,Banashankari,Casual Dining,450.0,Dine-out
571,Yes,No,4.2,1647,Banashankari,Casual Dining,600.0,Dine-out
572,No,Yes,4.0,808,Banashankari,Casual Dining,850.0,Dine-out
573,No,No,4.0,424,Banashankari,Cafe,450.0,Dine-out
574,Yes,No,3.9,135,Banashankari,Casual Dining,800.0,Dine-out
576,No,No,3.9,28,Banashankari,Other,300.0,Dine-out
577,Yes,No,3.8,918,Banashankari,Other,800.0,Dine-out
578,Yes,No,3.8,90,Banashankari,Cafe,650.0,Dine-out
579,Yes,No,3.9,519,Banashankari,Casual Dining,900.0,Dine-out
580,Yes,No,3.6,105,Banashankari,Casual Dining,700.0,Dine-out
581,No,No,3.7,43,Banashankari,Other,700.0,Dine-out
582,No,No,3.7,46,Banashankari,Other,400.0,Dine-out
583,Yes,No,3.9,133,Banashankari,Cafe,800.0,Dine-out
584,Yes,No,3.8,144,Banashankari,Cafe,700.0,Dine-out
585,No,No,3.9,93,Banashankari,Cafe,300.0,Dine-out
586,Yes,No,3.8,42,Banashankari,Quick Bites,300.0,Dine-out
587,Yes,No,2.5,247,Banashankari,Casual Dining,500.0,Dine-out
588,Yes,No,3.1,13,Banashankari,Cafe,400.0,Dine-out
589,No,No,3.7,39,Banashankari,Casual Dining,450.0,Dine-out
590,Yes,No,3.0,62,Banashankari,Cafe,400.0,Dine-out
591,Yes,No,3.8,160,Banashankari,Casual Dining,700.0,Dine-out
592,No,No,3.5,14,Banashankari,Other,200.0,Dine-out
593,No,No,3.8,42,Banashankari,Casual Dining,700.0,Dine-out
594,Yes,No,3.1,119,Banashankari,Casual Dining,700.0,Dine-out
595,Yes,No,3.6,129,Banashankari,Casual Dining,600.0,Dine-out
597,No,No,3.3,62,Banashankari,Other,800.0,Dine-out
598,No,No,3.7317847177866676,0,Banashankari,Other,200.0,Dine-out
599,Yes,No,3.6,24,Banashankari,Casual Dining,600.0,Dine-out
600,No,No,3.7317847177866676,0,Banashankari,Casual Dining,500.0,Dine-out
601,No,No,2.6,283,Banashankari,Casual Dining,600.0,Dine-out
602,No,No,3.6,42,Banashankari,Other,300.0,Dine-out
603,No,No,3.4,10,Banashankari,Quick Bites,300.0,Dine-out
604,No,No,3.7,39,Banashankari,Casual Dining,950.0,Dine-out
605,Yes,No,3.8,59,Banashankari,Casual Dining,750.0,Dine-out
606,Yes,No,3.5,179,Banashankari,Casual Dining,600.0,Dine-out
607,No,No,3.8,62,Banashankari,Quick Bites,150.0,Dine-out
608,No,No,3.4,6,Banashankari,Casual Dining,500.0,Dine-out
609,No,No,3.1,30,Banashankari,Other,1000.0,Dine-out
610,No,No,3.5,10,Banashankari,Quick Bites,300.0,Dine-out
611,No,No,3.6,36,Banashankari,Casual Dining,500.0,Dine-out
612,No,No,3.7,31,Banashankari,Cafe,300.0,Dine-out
613,No,No,3.7317847177866676,0,Banashankari,Other,500.0,Dine-out
614,No,No,3.2,11,Banashankari,Cafe,600.0,Dine-out
615,No,No,3.0,98,Banashankari,Other,800.0,Dine-out
616,No,No,3.5,18,Banashankari,Other,150.0,Dine-out
617,No,No,3.5,10,Banashankari,Casual Dining,500.0,Dine-out
618,No,No,2.7,128,Banashankari,Casual Dining,850.0,Dine-out
619,No,No,3.7317847177866676,0,Banashankari,Quick Bites,400.0,Dine-out
620,Yes,No,2.8,45,Banashankari,Casual Dining,800.0,Dine-out
621,Yes,No,3.2,119,Banashankari,Casual Dining,400.0,Dine-out
622,Yes,No,3.4,12,Banashankari,Other,150.0,Dine-out
623,No,No,3.7317847177866676,0,Banashankari,Quick Bites,350.0,Dine-out
624,No,No,3.3,4,Banashankari,Cafe,500.0,Dine-out
625,No,No,3.7317847177866676,0,Banashankari,Cafe,900.0,Dine-out
626,No,No,3.7317847177866676,0,Banashankari,Casual Dining,700.0,Dine-out
627,No,No,3.7317847177866676,0,Banashankari,Other,150.0,Dine-out
629,Yes,No,3.5,41,South Bangalore,Other,400.0,Dine-out
630,Yes,No,3.7,405,Banashankari,Casual Dining,750.0,Dine-out
631,Yes,No,3.9,388,Banashankari,Casual Dining,650.0,Dine-out
632,No,No,4.7,651,Banashankari,Quick Bites,100.0,Dine-out
634,Yes,No,4.3,734,Banashankari,Quick Bites,200.0,Dine-out
635,No,No,3.7,21,Banashankari,Quick Bites,450.0,Dine-out
636,No,No,4.0,1047,Banashankari,Quick Bites,450.0,Dine-out
637,Yes,No,3.8,505,Banashankari,Quick Bites,450.0,Dine-out
638,No,No,3.6,55,Banashankari,Quick Bites,200.0,Dine-out
639,Yes,No,3.9,264,Banashankari,Quick Bites,200.0,Dine-out
640,Yes,No,3.8,133,Banashankari,Quick Bites,300.0,Dine-out
642,Yes,No,3.9,286,Banashankari,Quick Bites,500.0,Dine-out
643,No,No,4.4,343,Banashankari,Quick Bites,100.0,Dine-out
644,Yes,No,3.6,66,Banashankari,Quick Bites,150.0,Dine-out
645,Yes,No,3.4,10,Banashankari,Quick Bites,100.0,Dine-out
646,Yes,No,3.8,61,Banashankari,Quick Bites,300.0,Dine-out
647,No,No,3.8,70,Banashankari,Quick Bites,500.0,Dine-out
648,Yes,No,3.6,28,Banashankari,Quick Bites,300.0,Dine-out
649,Yes,No,3.8,70,Banashankari,Quick Bites,100.0,Dine-out
650,Yes,No,3.8,28,Banashankari,Quick Bites,150.0,Dine-out
651,Yes,No,3.5,15,Banashankari,Quick Bites,250.0,Dine-out
652,Yes,No,3.8,131,Banashankari,Quick Bites,250.0,Dine-out
653,No,No,3.8,19,Banashankari,Quick Bites,150.0,Dine-out
654,Yes,No,3.7,237,Banashankari,Quick Bites,200.0,Dine-out
655,Yes,No,3.3,6,Banashankari,Quick Bites,500.0,Dine-out
656,Yes,No,4.1,201,Banashankari,Quick Bites,300.0,Dine-out
657,Yes,No,2.8,506,Banashankari,Quick Bites,500.0,Dine-out
658,No,No,4.1,520,Banashankari,Quick Bites,300.0,Dine-out
660,Yes,No,3.8,104,Banashankari,Quick Bites,300.0,Dine-out
661,No,No,3.7,88,Banashankari,Quick Bites,300.0,Dine-out
662,Yes,No,3.6,95,Banashankari,Quick Bites,150.0,Dine-out
663,Yes,No,3.7,136,Banashankari,Quick Bites,600.0,Dine-out
664,Yes,No,3.8,101,Banashankari,Quick Bites,400.0,Dine-out
665,Yes,No,4.2,60,Banashankari,Quick Bites,200.0,Dine-out
666,No,No,3.9,88,Banashankari,Quick Bites,250.0,Dine-out
667,No,No,3.5,8,Banashankari,Quick Bites,200.0,Dine-out
668,No,No,3.4,145,Banashankari,Quick Bites,300.0,Dine-out
669,Yes,No,3.6,46,Banashankari,Quick Bites,500.0,Dine-out
670,Yes,No,3.4,22,Banashankari,Quick Bites,200.0,Dine-out
671,Yes,No,3.9,57,Banashankari,Quick Bites,200.0,Dine-out
672,No,No,3.8,189,Banashankari,Quick Bites,300.0,Dine-out
673,No,No,3.7,22,Banashankari,Quick Bites,500.0,Dine-out
674,Yes,No,3.6,18,Banashankari,Quick Bites,250.0,Dine-out
675,Yes,No,3.7,73,Banashankari,Quick Bites,400.0,Dine-out
676,No,No,3.8,39,Banashankari,Quick Bites,350.0,Dine-out
677,Yes,No,3.9,540,Banashankari,Quick Bites,800.0,Dine-out
678,No,No,3.6,71,Banashankari,Quick Bites,250.0,Dine-out
679,Yes,No,3.6,24,Banashankari,Quick Bites,250.0,Dine-out
680,No,No,3.7317847177866676,0,Banashankari,Quick Bites,100.0,Dine-out
681,No,No,3.5,11,Banashankari,Quick Bites,300.0,Dine-out
682,No,No,3.4,9,Banashankari,Quick Bites,350.0,Dine-out
683,No,No,3.5,12,Banashankari,Quick Bites,500.0,Dine-out
684,Yes,No,3.8,120,Banashankari,Quick Bites,250.0,Dine-out
685,Yes,No,3.0,82,Banashankari,Quick Bites,300.0,Dine-out
686,Yes,No,3.5,88,Banashankari,Quick Bites,350.0,Dine-out
687,Yes,No,3.7317847177866676,0,Banashankari,Quick Bites,400.0,Dine-out
688,Yes,No,4.0,17,Banashankari,Quick Bites,150.0,Dine-out
690,Yes,No,3.0,87,Banashankari,Quick Bites,600.0,Dine-out
691,Yes,No,3.4,14,Banashankari,Quick Bites,300.0,Dine-out
692,No,No,3.5,31,Banashankari,Quick Bites,200.0,Dine-out
693,No,No,3.5,17,Banashankari,Quick Bites,300.0,Dine-out
694,Yes,No,4.2,415,Banashankari,Quick Bites,500.0,Dine-out
695,Yes,No,3.3,128,Banashankari,Quick Bites,300.0,Dine-out
696,No,No,4.1,94,Banashankari,Quick Bites,100.0,Dine-out
697,No,No,3.8,64,Banashankari,Quick Bites,250.0,Dine-out
698,No,No,3.7,65,Banashankari,Quick Bites,300.0,Dine-out
699,Yes,No,3.4,7,Banashankari,Quick Bites,250.0,Dine-out
700,No,No,3.3,5,Banashankari,Quick Bites,350.0,Dine-out
701,No,No,3.5,52,Banashankari,Quick Bites,300.0,Dine-out
702,Yes,No,2.7,123,Banashankari,Quick Bites,200.0,Dine-out
703,Yes,No,3.0,290,Banashankari,Quick Bites,450.0,Dine-out
704,Yes,No,3.7,59,Banashankari,Quick Bites,200.0,Dine-out
705,No,No,3.7,130,Banashankari,Quick Bites,200.0,Dine-out
706,Yes,No,2.8,91,Banashankari,Quick Bites,400.0,Dine-out
707,Yes,No,3.3,12,Banashankari,Quick Bites,300.0,Dine-out
708,Yes,No,3.5,80,Banashankari,Quick Bites,250.0,Dine-out
709,Yes,No,3.9,441,Banashankari,Quick Bites,400.0,Dine-out
710,No,No,3.4,10,Banashankari,Quick Bites,250.0,Dine-out
711,No,No,3.5,12,Banashankari,Quick Bites,100.0,Dine-out
712,No,No,3.4,7,Banashankari,Quick Bites,100.0,Dine-out
713,No,No,3.4,8,Banashankari,Quick Bites,300.0,Dine-out
714,No,No,3.7317847177866676,0,Banashankari,Quick Bites,200.0,Dine-out
715,No,No,3.2,9,Banashankari,Quick Bites,300.0,Dine-out
716,No,No,3.6,47,Banashankari,Quick Bites,150.0,Dine-out
717,No,No,3.1,29,Banashankari,Quick Bites,150.0,Dine-out
718,No,No,3.7317847177866676,0,Banashankari,Quick Bites,250.0,Dine-out
721,No,No,3.7317847177866676,0,Banashankari,Quick Bites,150.0,Dine-out
724,Yes,No,3.8,66,Banashankari,Quick Bites,300.0,Dine-out
725,Yes,No,3.1,28,Banashankari,Quick Bites,200.0,Dine-out
726,No,No,3.2,4,Banashankari,Quick Bites,200.0,Dine-out
727,No,No,3.3,7,Banashankari,Quick Bites,200.0,Dine-out
728,No,No,3.2,5,Banashankari,Quick Bites,250.0,Dine-out
729,No,No,3.1,6,Banashankari,Quick Bites,100.0,Dine-out
730,No,No,3.3,17,Banashankari,Quick Bites,200.0,Dine-out
731,No,No,3.0,27,Banashankari,Quick Bites,200.0,Dine-out
732,No,No,3.1,9,Banashankari,Quick Bites,200.0,Dine-out
733,No,No,3.3,4,Banashankari,Quick Bites,200.0,Dine-out
739,No,No,3.7,21,Banashankari,Quick Bites,150.0,Dine-out
740,No,No,3.6,22,Banashankari,Quick Bites,300.0,Dine-out
741,No,No,3.0,15,Banashankari,Quick Bites,300.0,Dine-out
748,No,No,3.7317847177866676,0,Banashankari,Other,350.0,Dine-out
750,No,No,3.7317847177866676,0,Banashankari,Quick Bites,300.0,Dine-out
751,No,No,3.7317847177866676,0,Banashankari,Quick Bites,450.0,Dine-out
756,Yes,No,3.7317847177866676,0,Banashankari,Quick Bites,200.0,Dine-out
757,Yes,No,3.4,19,Banashankari,Quick Bites,200.0,Dine-out
758,Yes,No,3.4,8,Banashankari,Other,250.0,Dine-out
759,Yes,No,3.7317847177866676,0,Banashankari,Quick Bites,150.0,Dine-out
760,Yes,No,3.6,84,Banashankari,Quick Bites,250.0,Dine-out
761,No,No,4.0,42,Banashankari,Quick Bites,300.0,Dine-out
763,Yes,No,3.0,213,Banashankari,Quick Bites,400.0,Dine-out
764,Yes,No,2.9,11,Banashankari,Quick Bites,500.0,Dine-out
765,Yes,No,3.8,58,Banashankari,Quick Bites,300.0,Dine-out
766,No,No,4.2,725,Jayanagar,Quick Bites,350.0,Dine-out
767,Yes,No,3.9,750,Basavanagudi,Casual Dining,500.0,Dine-out
768,No,No,3.8,166,Basavanagudi,Casual Dining,600.0,Dine-out
769,No,No,4.4,4460,Basavanagudi,Quick Bites,150.0,Dine-out
770,No,No,3.9,153,Basavanagudi,Casual Dining,350.0,Dine-out
771,Yes,No,3.8,469,Basavanagudi,Casual Dining,750.0,Dine-out
772,Yes,No,4.1,364,Basavanagudi,Casual Dining,550.0,Dine-out
773,Yes,No,3.8,286,Basavanagudi,Casual Dining,600.0,Dine-out
774,Yes,No,3.8,527,Basavanagudi,Casual Dining,500.0,Dine-out
775,Yes,No,3.9,101,Basavanagudi,Quick Bites,150.0,Dine-out
776,Yes,No,4.1,558,Basavanagudi,Quick Bites,150.0,Dine-out
777,No,No,3.8,94,Mysore Road,Casual Dining,550.0,Dine-out
778,No,No,3.8,148,Basavanagudi,Other,550.0,Dine-out
779,No,No,2.7,377,Basavanagudi,Other,1100.0,Dine-out
780,No,No,3.9,206,Basavanagudi,Quick Bites,450.0,Dine-out
781,Yes,No,3.3,5,Basavanagudi,"Casual Dining, Bar",800.0,Dine-out
782,No,No,3.9,100,Basavanagudi,Quick Bites,300.0,Dine-out
783,Yes,No,4.2,444,Basavanagudi,Quick Bites,100.0,Dine-out
784,No,No,3.9,133,Basavanagudi,Casual Dining,650.0,Dine-out
785,Yes,No,4.0,219,Basavanagudi,Cafe,600.0,Dine-out
786,No,No,4.2,253,Basavanagudi,Quick Bites,250.0,Dine-out
787,No,No,3.4,51,Basavanagudi,Quick Bites,350.0,Dine-out
788,No,No,3.7,61,Basavanagudi,Casual Dining,600.0,Dine-out
789,Yes,No,3.8,155,Mysore Road,Casual Dining,400.0,Dine-out
790,Yes,No,3.9,233,Jayanagar,Casual Dining,800.0,Dine-out
791,Yes,No,3.7,264,Mysore Road,Casual Dining,750.0,Dine-out
792,No,No,3.9,66,Basavanagudi,Casual Dining,400.0,Dine-out
793,No,No,4.1,238,Basavanagudi,Quick Bites,600.0,Dine-out
794,Yes,No,3.8,58,Basavanagudi,Quick Bites,150.0,Dine-out
795,Yes,No,3.9,47,Basavanagudi,Quick Bites,200.0,Dine-out
796,Yes,No,3.5,155,Basavanagudi,Quick Bites,400.0,Dine-out
797,Yes,No,4.1,176,Basavanagudi,Casual Dining,800.0,Dine-out
798,Yes,No,3.7,93,Basavanagudi,Quick Bites,200.0,Dine-out
799,No,No,3.8,124,Basavanagudi,Quick Bites,300.0,Dine-out
800,Yes,No,4.3,275,Basavanagudi,Quick Bites,100.0,Dine-out
801,No,No,4.2,254,Basavanagudi,Quick Bites,150.0,Dine-out
802,No,No,4.1,177,Basavanagudi,Quick Bites,100.0,Dine-out
803,Yes,No,3.7,23,Jayanagar,Quick Bites,300.0,Dine-out
804,Yes,No,4.0,132,Basavanagudi,Quick Bites,200.0,Dine-out
805,Yes,No,3.6,35,Jayanagar,Quick Bites,300.0,Dine-out
806,Yes,No,3.8,74,Basavanagudi,Quick Bites,300.0,Dine-out
807,Yes,No,3.9,38,Basavanagudi,Quick Bites,200.0,Dine-out
808,Yes,No,3.6,172,Uttarahalli,Casual Dining,700.0,Dine-out
809,Yes,No,3.4,4,Basavanagudi,Casual Dining,500.0,Dine-out
811,Yes,No,3.9,543,Basavanagudi,Quick Bites,300.0,Dine-out
812,No,No,4.0,52,Basavanagudi,Quick Bites,300.0,Dine-out
813,No,No,3.7,217,Basavanagudi,Casual Dining,450.0,Dine-out
814,No,No,2.9,34,Basavanagudi,Casual Dining,750.0,Dine-out
815,No,No,3.3,6,Basavanagudi,Quick Bites,300.0,Dine-out
816,Yes,No,3.6,15,Basavanagudi,Quick Bites,100.0,Dine-out
817,No,No,3.9,111,Basavanagudi,Casual Dining,700.0,Dine-out
